,country,article_name,revision_id,article_quality_est.,population
18993,Iran,Nasser Moghadam,798227908.0,Start,84150000
18994,Iran,Hossein Nejabat,798239222.0,Stub,84150000
18995,Iran,Abbas Salehi,798259646.0,Stub,84150000
18996,Iran,Kamran Bagheri Lankarani,798303359.0,Stub,84150000
18997,Iran,Masoud Pezeshkian,798343576.0,Start,84150000
18998,Iran,Javad Shahrestani,798373981.0,Stub,84150000
18999,Iran,Ali Asghar Mounesan,798376847.0,Stub,84150000
19000,Iran,Hossein Ghorbanzadeh,798424099.0,Stub,84150000
19001,Iran,Yonathan Betkolia,798426814.0,Stub,84150000
19002,Iran,Hamzeh Shakib,798521474.0,Stub,84150000
19003,Iran,Mahmoud Khosravivafa,798524621.0,Stub,84150000
19004,Iran,Nader Shariatmadari,798526589.0,Stub,84150000
19005,Iran,Hassan Ziari,798526669.0,Stub,84150000
19006,Iran,Khalil Maleki,798528014.0,Start,84150000
19007,Iran,"Mostafa Hashemitaba presidential campaign, 2017",798533640.0,Stub,84150000
19008,Iran,Davoud Hermidas-Bavand,798570513.0,Start,84150000
19009,Iran,Asghar Parsa,798574254.0,Stub,84150000
19010,Iran,Dariush Forouhar,798574475.0,Start,84150000
19011,Iran,Isa Kalantari,798620275.0,Stub,84150000
19012,Iran,Mehrdad Bazrpash,798700885.0,Start,84150000
19013,Iran,Sheikh Fazlollah Noori,798765932.0,C,84150000
19014,Iran,Mahmoud Ahmadinejad and the 1979 hostage crisis,798870462.0,C,84150000
19015,Iran,Mahmoud Ahmadinejad's letter to George W. Bush,798870474.0,C,84150000
19016,Iran,Anoushiravan Mirza,798905328.0,B,84150000
19017,Iran,Ali Akbar Bahman,798907214.0,B,84150000
19018,Iran,Mohammad Bagher Zolghadr,799022786.0,Start,84150000
19019,Iran,Mohammad Khatami's reforms,799022935.0,C,84150000
19020,Iran,Mohammad Montazeri,799022967.0,GA,84150000
19021,Iran,Mohammad Reza Rahimi,799023061.0,GA,84150000
19022,Iran,Mohsen Kadivar,799024195.0,C,84150000
19023,Iran,Mojtaba Rahmandoust,799024641.0,Stub,84150000
19024,Iran,Mojtaba Vahedi,799024654.0,Stub,84150000
19025,Iran,Morteza Moballegh,799036962.0,Stub,84150000
19026,Iran,Mostafa Moeen,799038498.0,Start,84150000
19027,Iran,Mostafa Tajzadeh,799038516.0,C,84150000
19028,Iran,Maryam Rajavi,799172338.0,C,84150000
19029,Iran,Neda Soltani,799175442.0,Start,84150000
19030,Iran,Parviz Davoodi,799189382.0,Start,84150000
19031,Iran,Zia'eddin Tabatabaee,799360630.0,Start,84150000
19032,Iran,A Letter for Tomorrow,799417766.0,B,84150000
19033,Iran,Morteza Motahhari,799442623.0,C,84150000
19034,Iran,Piruz Dilanchi,799531041.0,C,84150000
19035,Iran,Mostafa Salimi (Mayor),799552032.0,Stub,84150000
19036,Iran,Esmaeil Dousti,799552168.0,Stub,84150000
19037,Iran,"Iranian local elections, 2003",799553782.0,C,84150000
19038,Iran,Manouchehr Eghbal,799605929.0,Start,84150000
19039,Iran,Allah-Yar Saleh,799626048.0,Start,84150000
19040,Iran,Gholam Hossein Sadighi,799629437.0,Start,84150000
19041,Iran,Dialogue Among Civilizations,799817682.0,C,84150000
19042,Iran,Rasoul Momeni,799888924.0,Stub,84150000
19043,Iran,Reza Alijani,799928960.0,Stub,84150000
19044,Iran,Ramin Nourqolipour,799934021.0,Stub,84150000
19045,Iran,Sadegh Mahsouli,800046589.0,Start,84150000
19046,Iran,Saeid Aboutaleb,800047204.0,Stub,84150000
19047,Iran,Esmaeil Jabbarzadeh,800090512.0,Stub,84150000
19048,Iran,Shahla Habibi,800099315.0,Stub,84150000
19049,Iran,Mohammad Reza Aref,800111269.0,GA,84150000
19050,Iran,Shivan Qaderi,800150296.0,Start,84150000
19051,Iran,Mohammad Hejazi,800150539.0,Start,84150000
19052,Iran,Sadeq Khalilian,800158870.0,Start,84150000
19053,Iran,Reza Taghipour,800159376.0,Stub,84150000
19054,Iran,Mostafa Mohammad-Najjar,800160447.0,C,84150000
19055,Iran,Mohammad-Sadegh Salehimanesh,800161624.0,Stub,84150000
19056,Iran,Abdollah Nouri,800161753.0,C,84150000
19057,Iran,Mohammad-Ali Rahmani,800161908.0,Stub,84150000
19058,Iran,Hamid Chitchian,800162929.0,Start,84150000
19059,Iran,Mohammad Reza Nematzadeh,800163065.0,Start,84150000
19060,Iran,Alireza Tahmasbi,800163767.0,Stub,84150000
19061,Iran,Parviz Fattah,800163771.0,Start,84150000
19062,Iran,Mohammad-Reza Eskandari,800163774.0,Stub,84150000
19063,Iran,Samad Khan Momtaz os-Saltaneh,800188676.0,Start,84150000
19064,Iran,Mohammad Marandi,800264546.0,C,84150000
19065,Iran,Mahmoud Hessabi,800371902.0,Start,84150000
19066,Iran,Hamidreza Taraghi,800399358.0,Stub,84150000
19067,Iran,Reza Farajidana,800403723.0,Start,84150000
19068,Iran,Masoud Dehnamaki,800403942.0,C,84150000
19069,Iran,Abdollah Ramezanzadeh,800445432.0,Start,84150000
19070,Iran,Sadeq Tabatabaei,800445949.0,C,84150000
19071,Iran,Hassan Habibi,800455710.0,C,84150000
19072,Iran,Mohammad-Ali Amani,800457795.0,Stub,84150000
19073,Iran,Taghi Khamoushi,800463785.0,Stub,84150000
19074,Iran,Zohreh Akhyani,800482341.0,Start,84150000
19075,Iran,Mirza Abolhassan Khan Ilchi,800563623.0,C,84150000
19076,Iran,Hossein Rezazadeh,800658018.0,C,84150000
19077,Iran,Ghodratollah Alikhani,800686605.0,Stub,84150000
19078,Iran,Reza Sadr,800721452.0,Stub,84150000
19079,Iran,Gholam-Hossein Elham,800780630.0,Start,84150000
19080,Iran,Mohammad Bagher Nobakht,800780845.0,Start,84150000
19081,Iran,Gholamhossein Karbaschi,800792781.0,C,84150000
19082,Iran,Mohammad Nahavandian,800799349.0,C,84150000
19083,Iran,Abol-Ghasem Kashani,800895551.0,Start,84150000
19084,Iran,Hossein Makki,800895594.0,Start,84150000
19085,Iran,Mojtaba Zonnour,800903404.0,Stub,84150000
19086,Iran,Hootan Dolati,800947426.0,Start,84150000
19087,Iran,Abdolmoghim Nasehi,800985148.0,Stub,84150000
19088,Iran,Mansour Haghighatpour,801054371.0,Start,84150000
19089,Iran,Vali Dadashi,801055971.0,Stub,84150000
19090,Iran,Valiollah Shojapourian,801088550.0,Stub,84150000
19091,Iran,Mohammad Bagher Ghalibaf,801090356.0,C,84150000
19092,Iran,Mahmoud Sadeghi,801097051.0,Stub,84150000
19093,Iran,Ali Motahari,801106032.0,C,84150000
19094,Iran,Rahmatollah Hafezi,801106070.0,Stub,84150000
19095,Iran,Ehsan Ghazizadeh Hashemi,801108758.0,Stub,84150000
19096,Iran,Majid Farahani,801108861.0,Stub,84150000
19097,Iran,Mahmoud Ahmadinejad and Israel,801162169.0,GA,84150000
19098,Iran,Abolfazl Bazargan,801242123.0,Stub,84150000
19099,Iran,Abolfazl Soroush,801242428.0,Stub,84150000
19100,Iran,Abolghasem Sarhaddizadeh,801242544.0,Stub,84150000
19101,Iran,Abolhassan Khamoushi,801242640.0,Stub,84150000
19102,Iran,Mohammad-Javad Bahonar,801269018.0,C,84150000
19103,Iran,Ali Akbar Parvaresh,801269160.0,Stub,84150000
19104,Iran,Jalaleddin Farsi,801269575.0,Stub,84150000
19105,Iran,Ali Meshkini,801270642.0,C,84150000
19106,Iran,Jafar Shafaghat,801317362.0,Stub,84150000
19107,Iran,Abbas Gharabaghi,801364093.0,Start,84150000
19108,Iran,Ali Akbar Nategh-Nouri,801370979.0,Start,84150000
19109,Iran,Akhund Khorasani,801374757.0,C,84150000
19110,Iran,Jafar Shojouni,801449514.0,Stub,84150000
19111,Iran,Seyyed Mehdi Tabatabaei,801449531.0,Stub,84150000
19112,Iran,Ahmad Donyamali,801459102.0,Stub,84150000
19113,Iran,Ahmad Khaleghi Damghani,801459824.0,Stub,84150000
19114,Iran,Ahmad Pournejati,801460613.0,Stub,84150000
19115,Iran,Ahmad Salek,801467345.0,Stub,84150000
19116,Iran,Hassan Khalilabadi,801485089.0,Stub,84150000
19117,Iran,Emad Afroogh,801511185.0,Stub,84150000
19118,Iran,Mohammad-Ali Hosseinzadeh,801518291.0,Start,84150000
19119,Iran,Controversies surrounding President Mohammad Khatami,801520135.0,C,84150000
19120,Iran,Adib Boroumand,801591367.0,C,84150000
19121,Iran,Mosa Kalantari,801633630.0,Stub,84150000
19122,Iran,Death and state funeral of Akbar Hashemi Rafsanjani,801731727.0,C,84150000
19123,Iran,Mohammad Beheshti,801738306.0,C,84150000
19124,Iran,Mahmoud Farshidi,801781059.0,Stub,84150000
19125,Iran,Laya Joneydi,801857251.0,Stub,84150000
19126,Iran,Ali Espahbodi,801898145.0,Stub,84150000
19127,Iran,Kamal Habibollahi,801906489.0,Start,84150000
19128,Iran,Ali Yousefpour,801926580.0,Stub,84150000
19129,Iran,Ali-Asghar Zarei,801927191.0,Stub,84150000
19130,Iran,Reza Rasouli,801928980.0,Stub,84150000
19131,Iran,Alireza Afshar,801929150.0,Stub,84150000
19132,Iran,Eshaq Jahangiri,802024631.0,C,84150000
19133,Iran,Shaykh Ali Khan Zanganeh,802089333.0,Start,84150000
19134,Iran,Amir-Hossein Ghazizadeh Hashemi,802379191.0,Stub,84150000
19135,Iran,Alireza Rahimi (politician),802423129.0,Stub,84150000
19136,Iran,Sharafkhan Bidlisi,802439941.0,C,84150000
19137,Iran,Ferzende,802439956.0,Start,84150000
19138,Iran,Safar Naeimi,802478550.0,Stub,84150000
19139,Iran,Mohammad-Ali Rajai,802566893.0,C,84150000
19140,Iran,Abdolhossein Hazhir,802625336.0,Stub,84150000
19141,Iran,Mohammad-Hossein Baniasadi,802626486.0,Stub,84150000
19142,Iran,Alinaghi Khamoushi,802629137.0,Stub,84150000
19143,Iran,Mahmoud Kashani,802629213.0,Start,84150000
19144,Iran,Naeimeh Eshraghi,802632980.0,Start,84150000
19145,Iran,Ali-Asghar Ahmadi,802633199.0,Stub,84150000
19146,Iran,Morteza Tamadon,802633717.0,Stub,84150000
19147,Iran,Hossein Hashemi,802633731.0,Stub,84150000
19148,Iran,Faezeh Hashemi Rafsanjani,802636439.0,C,84150000
19149,Iran,Hossein Dehghan,802677365.0,GA,84150000
19150,Iran,Mir-Hossein Mousavi,802710115.0,GA,84150000
19151,Iran,Sadegh Najafi-Khazarlou,802769463.0,Stub,84150000
19152,Iran,Parviz Sorouri,802788214.0,Stub,84150000
19153,Iran,Mohammad Reza Mirtajodini,802800899.0,Stub,84150000
19154,Iran,Mohammad Naeimipour,802801512.0,Stub,84150000
19155,Iran,Lotfollah Forouzandeh,802815802.0,Stub,84150000
19156,Iran,Mohammad Javad Ameri,802817887.0,Stub,84150000
19157,Iran,Mehdi Bazargan,802827598.0,GA,84150000
19158,Iran,Ahmad Moftizadeh,802843828.0,C,84150000
19159,Iran,Masoud Zaribafan,802860340.0,Stub,84150000
19160,Iran,Shahindokht Molaverdi,802941895.0,Stub,84150000
19161,Iran,Ruhollah Khatami,803016337.0,Stub,84150000
19162,Iran,Hamid Sajjadi,803024049.0,Start,84150000
19163,Iran,Abdolreza Mesri,803118658.0,Start,84150000
19164,Iran,Iraj Shahin-Baher,803164153.0,Stub,84150000
19165,Iran,Saleh Adibi,803188610.0,Stub,84150000
19166,Iran,Marzieh Afkham,803191273.0,Stub,84150000
19167,Iran,Hossein Fereydoun,803191344.0,Stub,84150000
19168,Iran,Behzad Nabavi,803239146.0,C,84150000
19169,Iran,Mohsen Armin,803239334.0,Stub,84150000
19170,Iran,Saeed Emami,803240511.0,C,84150000
19171,Iran,Hesamodin Ashna,803260461.0,Start,84150000
19172,Iran,Abolfazl Ghana'ati,803261339.0,Stub,84150000
19173,Iran,Mehrangiz Dowlatshahi,803278735.0,C,84150000
19174,Iran,Abdollah Riazi,803279076.0,Stub,84150000
19175,Iran,Mahmud Mahmud,803280154.0,Stub,84150000
19176,Iran,Mohammad Tadayyon,803280488.0,Stub,84150000
19177,Iran,Farrokhroo Parsa,803280841.0,C,84150000
19178,Iran,Mozzafar Baghai,803283238.0,Start,84150000
19179,Iran,Hamid-Reza Assefi,803302597.0,Start,84150000
19180,Iran,Bagher Larijani,803336732.0,Stub,84150000
19181,Iran,Yahya Ale Eshaq,803345272.0,Stub,84150000
19182,Iran,Div Sultan Rumlu,803351111.0,Start,84150000
19183,Iran,Maryam Namazie,803378653.0,C,84150000
19184,Iran,Saeed Amani,803444183.0,Stub,84150000
19185,Iran,The Green Scroll Campaign,803459602.0,Start,84150000
19186,Iran,Azam Farahi,803506701.0,Stub,84150000
19187,Iran,Azar Mansouri,803506826.0,Stub,84150000
19188,Iran,Soraya Serajeddini,803578090.0,C,84150000
19189,Iran,Khojaste Bagherzadeh,803617686.0,Start,84150000
19190,Iran,Bahare Arvin,803676377.0,Stub,84150000
19191,Iran,Bahram Parsaei,803748822.0,Stub,84150000
19192,Iran,Mohammad Khatami,803753795.0,B,84150000
19193,Iran,Majid Kavian,803756073.0,Start,84150000
19194,Iran,Abdul Rahman Haji Ahmadi,803756451.0,Start,84150000
19195,Iran,Presidency of Mahmoud Ahmadinejad,803928019.0,B,84150000
19196,Iran,Presidency of Mohammad Khatami,803928118.0,C,84150000
19197,Iran,Ahmad Alirezabeigi,803937693.0,Start,84150000
19198,Iran,Presidency of Akbar Hashemi Rafsanjani,803939357.0,C,84150000
19199,Iran,Ibrahim Alizade,804016574.0,Stub,84150000
19200,Iran,Mohsen Hashemi Rafsanjani,804104931.0,C,84150000
19201,Iran,Hassan Rasouli,804105438.0,Stub,84150000
19202,Iran,Parvin Ahmadinejad,804120072.0,Stub,84150000
19203,Iran,Davoud Ahmadinejad,804120185.0,Stub,84150000
19204,Iran,Mehdi Chamran,804278460.0,Start,84150000
19205,Iran,Masoud Karbasian,804339409.0,Stub,84150000
19206,Iran,Abolhassan Banisadr,804349031.0,C,84150000
19207,Iran,Fazlollah Sadr,804355359.0,Stub,84150000
19208,Iran,Mohsen Pezeshkpour,804355501.0,Stub,84150000
19209,Iran,Yahya Adl,804355642.0,Stub,84150000
19210,Iran,Hassan Ali Mansur,804355798.0,C,84150000
19211,Iran,Javad Saeed,804355845.0,Stub,84150000
19212,Iran,Khamenei's fatwa against nuclear weapons,804510701.0,GA,84150000
19213,Iran,Behrouz Nemati,804514960.0,Stub,84150000
19214,Iran,Mehdi Karroubi,804689450.0,C,84150000
19215,Iran,Gholam-Ali Haddad-Adel,804730568.0,C,84150000
19216,Iran,Mohsen Rezaee,804734130.0,GA,84150000
19217,Iran,Javad Fakoori,804738662.0,Start,84150000
19218,Iran,Taghi Riahi,804738844.0,Stub,84150000
19219,Iran,Ahmad Madani,804738953.0,Start,84150000
19220,Iran,Assassination attempt on Ali Khamenei,804821113.0,Start,84150000
19221,Iran,Mohammad Saeedikia,804845654.0,C,84150000
19222,Iran,Mehdi Hashemi,804873595.0,C,84150000
19223,Iran,Sepanta Niknam,805019351.0,Stub,84150000
19224,Iran,Mayor of Isfahan,805031881.0,Stub,84150000
19225,Iran,Ali Haghshenas,805069639.0,C,84150000
19226,Iran,Saeed Hajjarian,805199926.0,C,84150000
19227,Iran,Davoud Danesh-Jafari,805331603.0,Start,84150000
19228,Iran,Mina Ahadi,805436562.0,Start,84150000
19229,Iran,Gholam Hosein Shiri Aliabad,805454756.0,Stub,84150000
19230,Iran,Gholamreza Hassani,805455759.0,C,84150000
19231,Iran,Ghorbanali Saadat,805511880.0,Stub,84150000
19232,Iran,Hassan Taqizadeh,805523928.0,C,84150000
19233,Iran,Mohammad Hasan Khan Qajar,805594554.0,Start,84150000
19234,Iran,Mohammad Mosaddegh,805597827.0,B,84150000
19235,Iran,Hassan Rouhani plagiarism allegations,805752246.0,C,84150000
19236,Iran,Mohammad Ali Qazi Tabatabaei,805778453.0,Stub,84150000
19237,Iran,Ali Khamenei,805802370.0,B,84150000
19238,Iran,Masoud Barzani,805805174.0,C,84150000
19239,Iran,Majid Movaghar,805935981.0,Stub,84150000
19240,Iran,Abbas Maleki,805948477.0,Stub,84150000
19241,Iran,Barzani family,805994428.0,Stub,84150000
19242,Iran,Mojtaba Khamenei,806026264.0,C,84150000
19243,Iran,Mohammad-Mehdi Abdekhodaei,806062546.0,Stub,84150000
19244,Iran,Asadollah Badamchian,806064602.0,Stub,84150000
19245,Iran,Masoud Nosrati,806100888.0,Stub,84150000
19246,Iran,Morteza-Qoli Bayat,806349416.0,Start,84150000
19247,Iran,Nahid Khodakarami,806397533.0,Stub,84150000
19248,Iran,Hassan Rouhani,806397563.0,GA,84150000
19249,Iran,Mohammad-Hossein Moghimi,806429221.0,Stub,84150000
19250,Iran,Morteza Saghaeiannejad,806429338.0,Stub,84150000
19251,Iran,Zahra Sadr-Azam Nouri,806438465.0,Stub,84150000
19252,Iran,Fathollah Khan Akbar,806500816.0,Stub,84150000
19253,Iran,Agha Mohammad Khan Qajar,806527070.0,FA,84150000
19254,Iran,Mohammad-Reza Khatami,806532097.0,Start,84150000
19255,Iran,Mohammad Reza Ameli Tehrani,806570875.0,Start,84150000
19256,Iran,To the Youth in Europe and North America,806583963.0,GA,84150000
19257,Iran,Seyed Zia Hashemi,806644374.0,Stub,84150000
19258,Iran,Sattar Mahmoudi,806644440.0,Stub,84150000
19259,Iran,Hossein Sheikholeslam,806818985.0,Stub,84150000
19260,Iran,Majid Sharif Vaghefi,806820910.0,Start,84150000
19261,Iran,Anvar Khamei,806821085.0,Stub,84150000
19262,Iran,Foreign policy of the Mahmoud Ahmadinejad administration,806845558.0,B,84150000
19263,Iran,International Conference to Review the Global Vision of the Holocaust,806851568.0,B,84150000
19264,Iran,Asadollah Lajevardi,806934027.0,C,84150000
19265,Iran,Fereydoun Djam,807047231.0,Start,84150000
19266,Iran,Shapour Bakhtiar,807062439.0,GA,84150000
19267,Iran,Gholamreza Mesbahi-Moghadam,807165035.0,Stub,84150000
19268,Iran,Sadegh Zibakalam,807165341.0,C,84150000
19269,Iran,Bojnord,807173546.0,Start,84150000
19270,Iran,Tadj ol-Molouk,807204407.0,C,84150000
19271,Iran,Ebrahim Nabavi,807260958.0,Start,84150000
19272,Iran,Akbar Hashemi Rafsanjani,807261698.0,B,84150000
19273,Iran,Abdul Rahman Ghassemlou,807280294.0,C,84150000
19274,Iran,Habibollah Asgaroladi,807390609.0,Start,84150000
19275,Iran,Hadi Gharaseyyed Romiani,807411358.0,Stub,84150000
19276,Iran,Hadi Saei,807412503.0,C,84150000
19277,Iran,Mohammad Reyshahri,807430032.0,C,84150000
19278,Iran,Mohammad Hashemi,807461646.0,Stub,84150000
19279,Iran,Mahmoud Ahmadinejad,807481450.0,B,84150000
19280,Maldives,House of Theemuge,687285060.0,Stub,541000
19281,Maldives,Ahmed Jamsheed Mohamed,692141335.0,Stub,541000
19282,Maldives,Ibrahim Didi,698807297.0,Stub,541000
19283,Maldives,Ibrahim Saleem,698807322.0,Stub,541000
19284,Maldives,Mohamed Munavvar,698807325.0,Start,541000
19285,Maldives,Mohamed Zahir Hussain,698807337.0,Stub,541000
19286,Maldives,Azima Shukoor,698807345.0,Stub,541000
19287,Maldives,Mohamed bin Hajj Ali Thukkala,698807371.0,Stub,541000
19288,Maldives,Mahmood Razi,698807791.0,Stub,541000
19289,Maldives,Ibrahim Ismail (politician),699979806.0,C,541000
19290,Maldives,Mohamed Latheef,717958045.0,Stub,541000
19291,Maldives,Nasreena Ibrahim,723471238.0,Stub,541000
19292,Maldives,Ilyas Ibrahim,730318690.0,Stub,541000
19293,Maldives,Saleem Ali (politician),732568340.0,Stub,541000
19294,Maldives,Ibrahim Rafeeq,739420005.0,Stub,541000
19295,Maldives,Abdul Rasheed Hussain,742230733.0,Stub,541000
19296,Maldives,Abdul Majeed Abdul Bari,747575838.0,Stub,541000
19297,Maldives,Asim Ahmed,749525793.0,Stub,541000
19298,Maldives,Moosa Ali Jaleel,751510053.0,C,541000
19299,Maldives,Ibrahim Hussein Zaki,752090492.0,Stub,541000
19300,Maldives,Visam Ali,756177498.0,Start,541000
19301,Maldives,Fatima Ibrahim Didi,760582937.0,Stub,541000
19302,Maldives,Mustafa Lutfi,761714259.0,Stub,541000
19303,Maldives,Hilaalee dynasty,768329618.0,Stub,541000
19304,Maldives,Huraa dynasty,768342281.0,Start,541000
19305,Maldives,Hala Hameed,769772602.0,Stub,541000
19306,Maldives,Isdhoo dynasty,770096914.0,Stub,541000
19307,Maldives,Utheemu dynasty,773237494.0,Stub,541000
19308,Maldives,Hassan Saeed,778835643.0,C,541000
19309,Maldives,Mohamed Didi,781465765.0,Stub,541000
19310,Maldives,Abdulla Hameed,781990773.0,Start,541000
19311,Maldives,Alhan Fahmy,782359593.0,Start,541000
19312,Maldives,Mariya Ahmed Didi,783562942.0,Start,541000
19313,Maldives,Thoriq Ibrahim,783567772.0,Stub,541000
19314,Maldives,Dunya Maumoon,784341377.0,Start,541000
19315,Maldives,Folklore of the Maldives,784681508.0,B,541000
19316,Maldives,Ahmed Mahloof,785050631.0,C,541000
19317,Maldives,Hassan Farid Didi,785096398.0,Stub,541000
19318,Maldives,Dhiyamigili dynasty,785419307.0,Stub,541000
19319,Maldives,Amina Kabafa’anu,785666531.0,Start,541000
19320,Maldives,Hussain Rasheed Ahmed,786208494.0,Start,541000
19321,Maldives,Abbas Ibrahim,787367107.0,Start,541000
19322,Maldives,Abdul Majeed Mahir,787398746.0,Stub,541000
19323,Maldives,Abdulla Shahid,787404087.0,Start,541000
19324,Maldives,Adam Shareef,787620728.0,Stub,541000
19325,Maldives,Afrasheem Ali,787797241.0,Stub,541000
19326,Maldives,Mohamed Latheef (ambassador),788018342.0,Start,541000
19327,Maldives,Anara Naeem,788976235.0,Stub,541000
19328,Maldives,Ahmed Inaz,789098398.0,Start,541000
19329,Maldives,Aneesa Ahmed,789178189.0,Stub,541000
19330,Maldives,Ilham Ahmed,790346323.0,Stub,541000
19331,Maldives,Koimala,791161255.0,Start,541000
19332,Maldives,Mariyam Azra,794434204.0,Stub,541000
19333,Maldives,Ahmed Zahir,794531326.0,Stub,541000
19334,Maldives,Muhammad Jameel Didi,796984011.0,Start,541000
19335,Maldives,Ibrahim Muhammad Didi,797961593.0,Stub,541000
19336,Maldives,Mariyam Kaba'afa'anu Rani Kilege,798896626.0,Start,541000
19337,Maldives,Mohamed Nazim,799223991.0,C,541000
19338,Maldives,Ahmed Shamheed,799228816.0,Stub,541000
19339,Maldives,Rozaina Adam,799231178.0,Start,541000
19340,Maldives,Husnu Al Suood,799237014.0,C,541000
19341,Maldives,Qasim Ibrahim,799239678.0,C,541000
19342,Maldives,Mohamed Ashmalee,799249781.0,Start,541000
19343,Maldives,Maumoon Abdul Gayoom,800856044.0,C,541000
19344,Maldives,Abdulla Jihad,800958423.0,Start,541000
19345,Maldives,Ahmed Adeeb,800958616.0,Start,541000
19346,Maldives,Mohamed Jameel Ahmed,800958641.0,Start,541000
19347,Maldives,Mohammed Waheed Deen,800958678.0,Stub,541000
19348,Maldives,Muliaage,800959434.0,C,541000
19349,Maldives,Ahmed Thasmeen Ali,801011064.0,C,541000
19350,Maldives,Abdulla Maseeh Mohamed,801208204.0,Start,541000
19351,Maldives,Mohammed Waheed Hassan,802676248.0,C,541000
19352,Maldives,Fathimath Dhiyana Saeed,802833516.0,C,541000
19353,Maldives,Mohamed Nasheed,804422091.0,GA,541000
19354,Maldives,List of sultans of the Maldives,806175967.0,B,541000
19355,Maldives,Mohamed Amin Didi,806376166.0,Start,541000
19356,Maldives,President of the Maldives,806378141.0,Start,541000
19357,Maldives,Vice President of the Maldives,806381439.0,C,541000
19358,Maldives,Prime Minister of the Maldives,806382215.0,Stub,541000
19359,Maldives,Ibrahim Nasir,806383210.0,C,541000
19360,Maldives,Ibrahim Shihab,806383943.0,Start,541000
19361,Maldives,Abdulla Yameen,806651986.0,C,541000
19362,Maldives,Reeko Moosa Manik,806890603.0,Start,541000
19363,Nepal,Narayan Sharma Paudel,671903264.0,Stub,29996000
19364,Nepal,Pradip Kumar Gyawali,695644408.0,Start,29996000
19365,Nepal,Tek Bahadur Gurung,697556836.0,Start,29996000
19366,Nepal,Rameshwor Phuyal,698241676.0,Stub,29996000
19367,Nepal,Rishi Kattel,698253253.0,Stub,29996000
19368,Nepal,Sushila Chaudhary,698571611.0,Stub,29996000
19369,Nepal,Mahendra Dhoj G.C.,698571613.0,Stub,29996000
19370,Nepal,Sher Bahadur Tamang,698571631.0,Stub,29996000
19371,Nepal,Hari Bahadur Khadka,698571634.0,Stub,29996000
19372,Nepal,Tirtha Bahadur Lama,698571661.0,Stub,29996000
19373,Nepal,Vishwendraman Pashwan,698571662.0,Stub,29996000
19374,Nepal,Tuluram Rajbanshi,698571672.0,Stub,29996000
19375,Nepal,Hari Lal Joshi,698571717.0,Stub,29996000
19376,Nepal,Arjun Jang Bahadur Singh,698571731.0,Stub,29996000
19377,Nepal,Prem Lal Singh,698571738.0,Stub,29996000
19378,Nepal,Sebaki Devi Das Tatma,698571745.0,Stub,29996000
19379,Nepal,Chandra Bahadur Gurung,698571747.0,Stub,29996000
19380,Nepal,Krishna Das Shrestha,698571748.0,Stub,29996000
19381,Nepal,Om Prakash Yadav Gulzari,698571750.0,Stub,29996000
19382,Nepal,Omprakash Yadav,698571758.0,Stub,29996000
19383,Nepal,Hari Parajuli,698571782.0,Stub,29996000
19384,Nepal,Ishwar Dayal Mishra,698571785.0,Stub,29996000
19385,Nepal,Sher Dhan Rai,698571803.0,Stub,29996000
19386,Nepal,Bhim Bahadur Tamang,698572100.0,Start,29996000
19387,Nepal,Bedanand Jha,698572160.0,Stub,29996000
19388,Nepal,Mohan Prasad Pandey,698572183.0,Stub,29996000
19389,Nepal,Shekha Nath Adhikari,698572200.0,Stub,29996000
19390,Nepal,Dev Raj Joshi,698572239.0,Stub,29996000
19391,Nepal,Tarinee Datt Chataut,698572252.0,Stub,29996000
19392,Nepal,Rabindra Nath Sharma,698572269.0,Stub,29996000
19393,Nepal,Tek Bahadur Chokhyal,698572288.0,Stub,29996000
19394,Nepal,Dip Kumar Upadhaya (Lamichhane),698572291.0,Stub,29996000
19395,Nepal,Brijesh Kumar Gupta,698572322.0,Stub,29996000
19396,Nepal,Harka Bahadur Singh,698572326.0,Stub,29996000
19397,Nepal,Mohammad Estiyak Rai,698573619.0,Stub,29996000
19398,Nepal,Rameshwor Prasad Dhungel,698573648.0,Stub,29996000
19399,Nepal,Parbati Chaudhary,698573657.0,Stub,29996000
19400,Nepal,Ram Hari Subedi,698573663.0,Stub,29996000
19401,Nepal,Malabar Singh Thapa,698573690.0,Stub,29996000
19402,Nepal,Yagya Bahadur Basnyat,698573707.0,Stub,29996000
19403,Nepal,Narayan Singh Pun,698573738.0,Stub,29996000
19404,Nepal,Ram Ayodhya Prasad Yadav,698575586.0,Stub,29996000
19405,Nepal,Ramnath Dhakal,698575613.0,Stub,29996000
19406,Nepal,Sher Bahadur Kunwor,698575620.0,Stub,29996000
19407,Nepal,Ram Bir Manandhar,698575646.0,Stub,29996000
19408,Nepal,Radhe Chandra Yadav,698575662.0,Stub,29996000
19409,Nepal,Til Kumar Menyangbo Limbu,698575677.0,Stub,29996000
19410,Nepal,Tirtha Ram Dangol,698575695.0,Stub,29996000
19411,Nepal,Rajendra Kumar KC,698575714.0,Stub,29996000
19412,Nepal,Lekh Nath Neupane,698582041.0,Stub,29996000
19413,Nepal,Kumar Lingden,701431224.0,Stub,29996000
19414,Nepal,Sita Subedi,704369545.0,Stub,29996000
19415,Nepal,Muhammad Okil Musalman,709511295.0,Stub,29996000
19416,Nepal,Romy Gauchan Thakali,710416217.0,Stub,29996000
19417,Nepal,Gehendra Giri,710418415.0,Stub,29996000
